keyword,period,ratio
나이아신아마이드,2023-07-24,33.7284
나이아신아마이드,2023-07-31,36.97696
나이아신아마이드,2023-08-07,47.44721
나이아신아마이드,2023-08-14,48.20057
나이아신아마이드,2023-08-21,48.88675
나이아신아마이드,2023-08-28,51.05566
나이아신아마이드,2023-09-04,51.76583
나이아신아마이드,2023-09-11,42.94625
나이아신아마이드,2023-09-18,38.86276
나이아신아마이드,2023-09-25,33.65163
나이아신아마이드,2023-10-02,41.37236
나이아신아마이드,2023-10-09,41.48272
나이아신아마이드,2023-10-16,39.64491
나이아신아마이드,2023-10-23,39.58733
나이아신아마이드,2023-10-30,40.86852
나이아신아마이드,2023-11-06,38.31573
나이아신아마이드,2023-11-13,38.02783
나이아신아마이드,2023-11-20,40.64779
나이아신아마이드,2023-11-27,41.07005
나이아신아마이드,2023-12-04,40.59021
나이아신아마이드,2023-12-11,38.31573
나이아신아마이드,2023-12-18,30.96449
나이아신아마이드,2023-12-25,33.53646
나이아신아마이드,2024-01-01,40.9261
나이아신아마이드,2024-01-08,42.44721
나이아신아마이드,2024-01-15,43.31094
나이아신아마이드,2024-01-22,43.1238
나이아신아마이드,2024-01-29,43.90115
나이아신아마이드,2024-02-05,40.6238
나이아신아마이드,2024-02-12,51.82821
나이아신아마이드,2024-02-19,49.69289
나이아신아마이드,2024-02-26,47.94625
나이아신아마이드,2024-03-04,45.26391
나이아신아마이드,2024-03-11,42.60076
나이아신아마이드,2024-03-18,44.48176
나이아신아마이드,2024-03-25,42.22648
나이아신아마이드,2024-04-01,39.25143
나이아신아마이드,2024-04-08,40.33589
나이아신아마이드,2024-04-15,40.74376
나이아신아마이드,2024-04-22,43.71401
나이아신아마이드,2024-04-29,45.13915
나이아신아마이드,2024-05-06,47.88387
나이아신아마이드,2024-05-13,45.94529
나이아신아마이드,2024-05-20,45.88291
나이아신아마이드,2024-05-27,43.60844
나이아신아마이드,2024-06-03,43.88195
나이아신아마이드,2024-06-10,40.85892
나이아신아마이드,2024-06-17,46.97216
나이아신아마이드,2024-06-24,39.79366
나이아신아마이드,2024-07-01,44.72648
나이아신아마이드,2024-07-08,43.90595
나이아신아마이드,2024-07-15,39.57293
나이아신아마이드,2024-07-22,46.03166
나이아신아마이드,2024-07-29,38.47408
나이아신아마이드,2024-08-05,40.6238
나이아신아마이드,2024-08-12,42.82149
나이아신아마이드,2024-08-19,40.49904
나이아신아마이드,2024-08-26,40.55662
나이아신아마이드,2024-09-02,39.20345
나이아신아마이드,2024-09-09,34.32341
나이아신아마이드,2024-09-16,35.67658
나이아신아마이드,2024-09-23,42.7975
나이아신아마이드,2024-09-30,37.8071
나이아신아마이드,2024-10-07,37.60556
나이아신아마이드,2024-10-14,43.80038
나이아신아마이드,2024-10-21,45.44625
나이아신아마이드,2024-10-28,45.41266
나이아신아마이드,2024-11-04,44.25143
나이아신아마이드,2024-11-11,50.9117
나이아신아마이드,2024-11-18,39.23704
나이아신아마이드,2024-11-25,40.595
나이아신아마이드,2024-12-02,44.41938
나이아신아마이드,2024-12-09,41.29078
나이아신아마이드,2024-12-16,41.43474
나이아신아마이드,2024-12-23,48.57485
나이아신아마이드,2024-12-30,48.05662
나이아신아마이드,2025-01-06,50.24952
나이아신아마이드,2025-01-13,52.53838
나이아신아마이드,2025-01-20,46.44913
나이아신아마이드,2025-01-27,55.01439
나이아신아마이드,2025-02-03,55.44625
나이아신아마이드,2025-02-10,49.51535
나이아신아마이드,2025-02-17,51.46353
나이아신아마이드,2025-02-24,58.01823
나이아신아마이드,2025-03-03,59.40499
나이아신아마이드,2025-03-10,60.58061
나이아신아마이드,2025-03-17,56.19481
나이아신아마이드,2025-03-24,66.71305
나이아신아마이드,2025-03-31,61.94337
나이아신아마이드,2025-04-07,55.98848
나이아신아마이드,2025-04-14,54.90882
나이아신아마이드,2025-04-21,55.6046
나이아신아마이드,2025-04-28,52.58637
나이아신아마이드,2025-05-05,54.01631
나이아신아마이드,2025-05-12,49.03071
나이아신아마이드,2025-05-19,50.83973
나이아신아마이드,2025-05-26,53.32533
나이아신아마이드,2025-06-02,57.22168
나이아신아마이드,2025-06-09,60.51343
나이아신아마이드,2025-06-16,89.6737
나이아신아마이드,2025-06-23,71.33877
나이아신아마이드,2025-06-30,58.50287
나이아신아마이드,2025-07-07,53.64683
나이아신아마이드,2025-07-14,60.23512
나이아신아마이드,2025-07-21,59.24184
나이아신아마이드,2025-07-28,53.45489
나이아신아마이드,2025-08-04,62.60076
나이아신아마이드,2025-08-11,75.64779
나이아신아마이드,2025-08-18,62.4856
나이아신아마이드,2025-08-25,64.23224
나이아신아마이드,2025-09-01,62.90786
나이아신아마이드,2025-09-08,59.93761
나이아신아마이드,2025-09-15,64.93282
나이아신아마이드,2025-09-22,53.75239
나이아신아마이드,2025-09-29,47.12092
나이아신아마이드,2025-10-06,57.93666
나이아신아마이드,2025-10-13,56.45393
나이아신아마이드,2025-10-20,49.90882
나이아신아마이드,2025-10-27,49.13627
나이아신아마이드,2025-11-03,49.86564
나이아신아마이드,2025-11-10,48.93474
나이아신아마이드,2025-11-17,48.06142
나이아신아마이드,2025-11-24,48.53166
나이아신아마이드,2025-12-01,54.18426
나이아신아마이드,2025-12-08,51.32437
나이아신아마이드,2025-12-15,44.19385
나이아신아마이드,2025-12-22,39.92802
나이아신아마이드,2025-12-29,43.80518
나이아신아마이드,2026-01-05,50.47504
나이아신아마이드,2026-01-12,46.19001
나이아신아마이드,2026-01-19,46.19961
나이아신아마이드,2026-01-26,48.98752
나이아신아마이드,2026-02-02,52.4808
나이아신아마이드,2026-02-09,50.14395
나이아신아마이드,2026-02-16,59.95201
나이아신아마이드,2026-02-23,59.3522
나이아신아마이드,2026-03-02,63.75719
나이아신아마이드,2026-03-09,54.41458
나이아신아마이드,2026-03-16,50.6094
나이아신아마이드,2026-03-23,50.48464
나이아신아마이드,2026-03-30,54.81765
나이아신아마이드,2026-04-06,62.03454
나이아신아마이드,2026-04-13,62.12571
나이아신아마이드,2026-04-20,63.66602
나이아신아마이드,2026-04-27,62.1833
나이아신아마이드,2026-05-04,60.96449
나이아신아마이드,2026-05-11,62.64395
나이아신아마이드,2026-05-18,62.4856
나이아신아마이드,2026-05-25,75.6046
나이아신아마이드,2026-06-01,82.95105
나이아신아마이드,2026-06-08,71.98176
나이아신아마이드,2026-06-15,74.94241
나이아신아마이드,2026-06-22,100.0
다크서클,2023-07-03,59.60104
다크서클,2023-07-10,57.1032
다크서클,2023-07-17,57.46747
다크서클,2023-07-24,57.57155
다크서클,2023-07-31,53.91153
다크서클,2023-08-07,54.6921
다크서클,2023-08-14,58.52558
다크서클,2023-08-21,60.0
다크서클,2023-08-28,60.36426
다크서클,2023-09-04,59.46227
다크서클,2023-09-11,59.93061
다크서클,2023-09-18,61.99479
다크서클,2023-09-25,51.32697
다크서클,2023-10-02,64.23243
다크서클,2023-10-09,61.47441
다크서클,2023-10-16,57.74501
다크서클,2023-10-23,56.54813
다크서클,2023-10-30,59.80919
다크서클,2023-11-06,56.25325
다크서클,2023-11-13,56.99913
다크서클,2023-11-20,54.17172
다크서클,2023-11-27,53.1483
다크서클,2023-12-04,59.7398
다크서클,2023-12-11,55.42064
다크서클,2023-12-18,52.281
다크서클,2023-12-25,54.83087
다크서클,2024-01-01,62.67129
다크서클,2024-01-08,61.19687
다크서클,2024-01-15,66.47007
다크서클,2024-01-22,66.366
다크서클,2024-01-29,66.97311
다크서클,2024-02-05,62.04683
다크서클,2024-02-12,67.6496
다크서클,2024-02-19,69.33217
다크서클,2024-02-26,67.44145
다크서클,2024-03-04,67.84041
다크서클,2024-03-11,61.45706
다크서클,2024-03-18,62.68863
다크서클,2024-03-25,62.6019
다크서클,2024-04-01,59.47961
다크서클,2024-04-08,59.7398
다크서클,2024-04-15,61.59583
다크서클,2024-04-22,61.2836
다크서클,2024-04-29,54.18907
다크서클,2024-05-06,58.02254
다크서클,2024-05-13,55.8196
다크서클,2024-05-20,58.2307
다크서클,2024-05-27,56.39202
다크서클,2024-06-03,52.81873
다크서클,2024-06-10,50.56374
다크서클,2024-06-17,54.15437
다크서클,2024-06-24,54.29314
다크서클,2024-07-01,52.43712
다크서클,2024-07-08,51.51777
다크서클,2024-07-15,51.20555
다크서클,2024-07-22,51.96877
다크서클,2024-07-29,47.82307
다크서클,2024-08-05,53.94622
다크서클,2024-08-12,48.27406
다크서클,2024-08-19,53.73807
다크서클,2024-08-26,52.90546
다크서클,2024-09-02,56.0104
다크서클,2024-09-09,52.88811
다크서클,2024-09-16,49.80052
다크서클,2024-09-23,53.61665
다크서클,2024-09-30,49.69644
다크서클,2024-10-07,52.54119
다크서클,2024-10-14,52.12489
다크서클,2024-10-21,52.732
다크서클,2024-10-28,64.42324
다크서클,2024-11-04,81.23156
다크서클,2024-11-11,84.00693
다크서클,2024-11-18,81.43972
다크서클,2024-11-25,78.12662
다크서클,2024-12-02,78.07458
다크서클,2024-12-09,100.0
다크서클,2024-12-16,91.20555
다크서클,2024-12-23,82.01214
다크서클,2024-12-30,74.76149
다크서클,2025-01-06,81.3183
다크서클,2025-01-13,80.62445
다크서클,2025-01-20,84.18039
다크서클,2025-01-27,86.17519
다크서클,2025-02-03,86.71292
다크서클,2025-02-10,87.97918
다크서클,2025-02-17,87.49349
다크서클,2025-02-24,88.1006
다크서클,2025-03-03,92.02081
다크서클,2025-03-10,86.19254
다크서클,2025-03-17,87.49349
다크서클,2025-03-24,80.97137
다크서클,2025-03-31,79.18473
다크서클,2025-04-07,81.12749
다크서클,2025-04-14,78.40416
다크서클,2025-04-21,76.86036
다크서클,2025-04-28,70.04336
다크서클,2025-05-05,77.18993
다크서클,2025-05-12,69.93928
다크서클,2025-05-19,67.8751
다크서클,2025-05-26,66.53946
다크서클,2025-06-02,64.80485
다크서클,2025-06-09,63.08759
다크서클,2025-06-16,65.2385
다크서클,2025-06-23,61.61318
다크서클,2025-06-30,56.28794
다크서클,2025-07-07,55.29921
다크서클,2025-07-14,56.86036
다크서클,2025-07-21,55.31656
다크서클,2025-07-28,55.00433
다크서클,2025-08-04,60.45099
다크서클,2025-08-11,58.56027
다크서클,2025-08-18,54.79618
다크서클,2025-08-25,54.37987
다크서클,2025-09-01,55.38594
다크서클,2025-09-08,56.61751
다크서클,2025-09-15,56.35732
다크서클,2025-09-22,54.76149
다크서클,2025-09-29,50.19947
다크서클,2025-10-06,56.16652
다크서클,2025-10-13,59.08065
다크서클,2025-10-20,52.78404
다크서클,2025-10-27,52.732
다크서클,2025-11-03,55.35125
다크서클,2025-11-10,54.24111
다크서클,2025-11-17,54.67476
다크서클,2025-11-24,54.08499
다크서클,2025-12-01,60.45099
다크서클,2025-12-08,60.62445
다크서클,2025-12-15,59.21942
다크서클,2025-12-22,56.96444
다크서클,2025-12-29,54.93495
다크서클,2026-01-05,59.86123
다크서클,2026-01-12,58.78577
다크서클,2026-01-19,58.0052
다크서클,2026-01-26,57.91847
다크서클,2026-02-02,59.15004
다크서클,2026-02-09,59.84388
다크서클,2026-02-16,61.37033
다크서클,2026-02-23,60.57241
다크서클,2026-03-02,59.08065
다크서클,2026-03-09,59.34084
다크서클,2026-03-16,56.32263
다크서클,2026-03-23,53.94622
다크서클,2026-03-30,53.98091
다크서클,2026-04-06,57.29401
다크서클,2026-04-13,56.2359
다크서클,2026-04-20,58.95923
다크서클,2026-04-27,52.76669
다크서클,2026-05-04,49.76582
다크서클,2026-05-11,48.37814
다크서클,2026-05-18,45.25585
다크서클,2026-05-25,46.24457
다크서클,2026-06-01,43.66001
다크서클,2026-06-08,46.71292
다크서클,2026-06-15,43.17432
다크서클,2026-06-22,40.62445
두피 각질,2023-07-03,46.97309
두피 각질,2023-07-10,42.88116
두피 각질,2023-07-17,50.1121
두피 각질,2023-07-24,44.42264
두피 각질,2023-07-31,49.2713
두피 각질,2023-08-07,50.56053
두피 각질,2023-08-14,52.99887
두피 각질,2023-08-21,50.81278
두피 각질,2023-08-28,52.85874
두피 각질,2023-09-04,52.15807
두피 각질,2023-09-11,48.6547
두피 각질,2023-09-18,52.24215
두피 각질,2023-09-25,53.92376
두피 각질,2023-10-02,80.38116
두피 각질,2023-10-09,80.43721
두피 각질,2023-10-16,76.65358
두피 각질,2023-10-23,77.21412
두피 각질,2023-10-30,67.57286
두피 각질,2023-11-06,73.34641
두피 각질,2023-11-13,94.75896
두피 각질,2023-11-20,92.82511
두피 각질,2023-11-27,89.18161
두피 각질,2023-12-04,86.07062
두피 각질,2023-12-11,76.03699
두피 각질,2023-12-18,84.92152
두피 각질,2023-12-25,85.17376
두피 각질,2024-01-01,89.01345
두피 각질,2024-01-08,88.03251
두피 각질,2024-01-15,89.04147
두피 각질,2024-01-22,100.0
두피 각질,2024-01-29,94.64686
두피 각질,2024-02-05,89.68609
두피 각질,2024-02-12,96.49663
두피 각질,2024-02-19,79.87668
두피 각질,2024-02-26,91.33968
두피 각질,2024-03-04,86.82735
두피 각질,2024-03-11,85.70627
두피 각질,2024-03-18,82.42713
두피 각질,2024-03-25,74.80381
두피 각질,2024-04-01,71.91704
두피 각질,2024-04-08,73.01008
두피 각질,2024-04-15,69.08632
두피 각질,2024-04-22,63.22869
두피 각질,2024-04-29,56.75448
두피 각질,2024-05-06,68.91816
두피 각질,2024-05-13,67.4047
두피 각질,2024-05-20,58.29596
두피 각질,2024-05-27,56.72645
두피 각질,2024-06-03,59.78139
두피 각질,2024-06-10,48.48654
두피 각질,2024-06-17,49.04708
두피 각질,2024-06-24,47.58968
두피 각질,2024-07-01,47.36547
두피 각질,2024-07-08,45.73991
두피 각질,2024-07-15,47.58968
두피 각질,2024-07-22,44.25448
두피 각질,2024-07-29,43.60986
두피 각질,2024-08-05,50.70067
두피 각질,2024-08-12,51.23318
두피 각질,2024-08-19,48.73878
두피 각질,2024-08-26,47.36547
두피 각질,2024-09-02,50.33632
두피 각질,2024-09-09,43.77802
두피 각질,2024-09-16,48.62668
두피 각질,2024-09-23,57.00672
두피 각질,2024-09-30,68.24551
두피 각질,2024-10-07,71.0482
두피 각질,2024-10-14,60.95852
두피 각질,2024-10-21,69.42264
두피 각질,2024-10-28,65.19058
두피 각질,2024-11-04,74.32735
두피 각질,2024-11-11,70.09529
두피 각질,2024-11-18,81.39013
두피 각질,2024-11-25,79.59641
두피 각질,2024-12-02,84.72533
두피 각질,2024-12-09,88.25672
두피 각질,2024-12-16,86.49103
두피 각질,2024-12-23,86.91143
두피 각질,2024-12-30,92.79708
두피 각질,2025-01-06,93.35762
두피 각질,2025-01-13,88.39686
두피 각질,2025-01-20,82.48318
두피 각질,2025-01-27,92.32062
두피 각질,2025-02-03,98.12219
두피 각질,2025-02-10,87.33183
두피 각질,2025-02-17,87.9204
두피 각질,2025-02-24,79.59641
두피 각질,2025-03-03,81.75448
두피 각질,2025-03-10,77.57847
두피 각질,2025-03-17,78.41928
두피 각질,2025-03-24,68.60986
두피 각질,2025-03-31,74.71973
두피 각질,2025-04-07,70.51569
두피 각질,2025-04-14,69.84304
두피 각질,2025-04-21,61.43497
두피 각질,2025-04-28,64.65807
두피 각질,2025-05-05,72.75784
두피 각질,2025-05-12,57.73542
두피 각질,2025-05-19,51.34529
두피 각질,2025-05-26,56.3621
두피 각질,2025-06-02,55.04484
두피 각질,2025-06-09,48.37443
두피 각질,2025-06-16,41.50784
두피 각질,2025-06-23,42.68497
두피 각질,2025-06-30,37.86434
두피 각질,2025-07-07,36.57511
두피 각질,2025-07-14,39.04147
두피 각질,2025-07-21,37.13565
두피 각질,2025-07-28,35.84641
두피 각질,2025-08-04,37.58408
두피 각질,2025-08-11,35.62219
두피 각질,2025-08-18,36.23878
두피 각질,2025-08-25,35.39798
두피 각질,2025-09-01,31.83856
두피 각질,2025-09-08,36.57511
두피 각질,2025-09-15,36.85538
두피 각질,2025-09-22,38.36883
두피 각질,2025-09-29,37.66816
두피 각질,2025-10-06,47.42152
두피 각질,2025-10-13,46.07623
두피 각질,2025-10-20,53.41928
두피 각질,2025-10-27,62.5
두피 각질,2025-11-03,59.13677
두피 각질,2025-11-10,61.09865
두피 각질,2025-11-17,59.80941
두피 각질,2025-11-24,59.13677
두피 각질,2025-12-01,63.20067
두피 각질,2025-12-08,63.78923
두피 각질,2025-12-15,62.52802
두피 각질,2025-12-22,57.0908
두피 각질,2025-12-29,61.68721
두피 각질,2026-01-05,64.63004
두피 각질,2026-01-12,61.09865
두피 각질,2026-01-19,60.20179
두피 각질,2026-01-26,63.81726
두피 각질,2026-02-02,62.72421
두피 각질,2026-02-09,54.93273
두피 각질,2026-02-16,62.89237
두피 각질,2026-02-23,54.76457
두피 각질,2026-03-02,59.50112
두피 각질,2026-03-09,58.52017
두피 각질,2026-03-16,51.98991
두피 각질,2026-03-23,48.73878
두피 각질,2026-03-30,44.22645
두피 각질,2026-04-06,45.03923
두피 각질,2026-04-13,43.38565
두피 각질,2026-04-20,43.94618
두피 각질,2026-04-27,40.9473
두피 각질,2026-05-04,42.26457
두피 각질,2026-05-11,35.22982
두피 각질,2026-05-18,34.16479
두피 각질,2026-05-25,35.59417
두피 각질,2026-06-01,33.32399
두피 각질,2026-06-08,32.8195
두피 각질,2026-06-15,28.11098
두피 각질,2026-06-22,28.47533
두피 앰플,2023-07-03,28.19131
두피 앰플,2023-07-10,24.25058
두피 앰플,2023-07-17,27.31559
두피 앰플,2023-07-24,26.33883
두피 앰플,2023-07-31,27.21455
두피 앰플,2023-08-07,26.64196
두피 앰플,2023-08-14,31.05422
두피 앰플,2023-08-21,35.4328
두피 앰플,2023-08-28,34.25395
두피 앰플,2023-09-04,35.66857
두피 앰플,2023-09-11,38.16099
두피 앰플,2023-09-18,39.71034
두피 앰플,2023-09-25,34.08555
두피 앰플,2023-10-02,42.8427
두피 앰플,2023-10-09,43.11215
두피 앰플,2023-10-16,42.03435
두피 앰플,2023-10-23,38.05995
두피 앰플,2023-10-30,37.89154
두피 앰플,2023-11-06,36.07275
두피 앰플,2023-11-13,36.81374
두피 앰플,2023-11-20,38.90198
두피 앰플,2023-11-27,41.226
두피 앰플,2023-12-04,35.93802
두피 앰플,2023-12-11,36.10643
두피 앰플,2023-12-18,34.05186
두피 앰플,2023-12-25,33.51296
두피 앰플,2024-01-01,36.30852
두피 앰플,2024-01-08,39.37352
두피 앰플,2024-01-15,36.98214
두피 앰플,2024-01-22,41.12495
두피 앰플,2024-01-29,38.59885
두피 앰플,2024-02-05,33.47928
두피 앰플,2024-02-12,42.10171
두피 앰플,2024-02-19,39.60929
두피 앰플,2024-02-26,39.4072
두피 앰플,2024-03-04,39.57561
두피 앰플,2024-03-11,72.44863
두피 앰플,2024-03-18,92.89323
두피 앰플,2024-03-25,74.90737
두피 앰플,2024-04-01,85.04546
두피 앰플,2024-04-08,81.34051
두피 앰플,2024-04-15,77.06298
두피 앰플,2024-04-22,55.77635
두피 앰플,2024-04-29,53.11552
두피 앰플,2024-05-06,64.97137
두피 앰플,2024-05-13,49.78107
두피 앰플,2024-05-20,44.15628
두피 앰플,2024-05-27,51.5325
두피 앰플,2024-06-03,60.89592
두피 앰플,2024-06-10,53.38497
두피 앰플,2024-06-17,59.14449
두피 앰플,2024-06-24,65.30818
두피 앰플,2024-07-01,66.11653
두피 앰플,2024-07-08,70.19198
두피 앰플,2024-07-15,74.43583
두피 앰플,2024-07-22,72.07814
두피 앰플,2024-07-29,59.34658
두피 앰플,2024-08-05,64.70191
두피 앰플,2024-08-12,62.41158
두피 앰플,2024-08-19,47.12024
두피 앰플,2024-08-26,43.98787
두피 앰플,2024-09-02,38.90198
두피 앰플,2024-09-09,44.291
두피 앰플,2024-09-16,43.07847
두피 앰플,2024-09-23,49.30953
두피 앰플,2024-09-30,46.21084
두피 앰플,2024-10-07,47.65914
두피 앰플,2024-10-14,45.33512
두피 앰플,2024-10-21,46.58134
두피 앰플,2024-10-28,49.47793
두피 앰플,2024-11-04,49.00639
두피 앰플,2024-11-11,51.29673
두피 앰플,2024-11-18,50.92623
두피 앰플,2024-11-25,47.42337
두피 앰플,2024-12-02,45.40249
두피 앰플,2024-12-09,54.90063
두피 앰플,2024-12-16,51.12832
두피 앰플,2024-12-23,60.0202
두피 앰플,2024-12-30,54.83327
두피 앰플,2025-01-06,65.03873
두피 앰플,2025-01-13,55.40586
두피 앰플,2025-01-20,56.24789
두피 앰플,2025-01-27,59.17817
두피 앰플,2025-02-03,66.48703
두피 앰플,2025-02-10,56.31525
두피 앰플,2025-02-17,54.83327
두피 앰플,2025-02-24,52.71135
두피 앰플,2025-03-03,51.56618
두피 앰플,2025-03-10,48.70326
두피 앰플,2025-03-17,49.14112
두피 앰플,2025-03-24,41.09127
두피 앰플,2025-03-31,41.93331
